player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won
Jamie Vardy,9,eng ENG,FW,35-357,90,0,0,0,0,2,2,0,0,16,0,0,0,0.3,0.3,0.1,2,0,3,10,30.0,1,9,1,1,0
Harvey Barnes,7,eng ENG,LW,25-025,90,0,0,0,0,2,1,0,0,40,1,0,1,0.4,0.4,0.0,2,0,22,31,71.0,2,28,0,0,0
Ayoze Pérez,17,es ESP,"AM,CM,RW",29-158,90,0,0,0,0,4,2,0,0,58,0,0,3,0.7,0.7,0.2,5,0,25,41,61.0,2,29,5,6,1
Youri Tielemans,8,be BEL,"DM,CM,AM",25-241,90,0,0,0,0,5,0,0,0,87,1,2,2,0.1,0.1,0.5,7,0,56,72,77.8,15,47,6,5,4
Boubakary Soumaré,42,fr FRA,DM,23-310,7,0,0,0,0,0,0,0,0,5,1,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,2,0,0,0
Marc Albrighton,11,eng ENG,RW,33-046,83,0,0,0,0,0,0,0,0,70,0,1,0,0.0,0.0,0.2,4,0,40,66,60.6,5,40,3,0,0
Wilfred Ndidi,25,ng NGA,DM,26-018,71,0,0,0,0,1,1,1,0,44,5,2,2,0.0,0.0,0.0,0,0,21,29,72.4,3,15,2,1,1
Nampalys Mendy,24,sn SEN,DM,30-194,19,0,0,0,0,0,0,0,0,22,0,0,0,0.0,0.0,0.0,0,0,19,21,90.5,0,16,1,0,0
Luke Thomas,33,eng ENG,LB,21-207,71,0,0,0,0,0,0,0,0,65,2,5,2,0.0,0.0,0.4,1,0,43,51,84.3,3,27,0,0,0
Kelechi Iheanacho,14,ng NGA,FW,26-092,19,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.1,1,0,3,4,75.0,0,1,0,0,0
Wout Faes,3,be BEL,CB,24-275,90,0,0,0,0,0,0,0,0,102,2,1,0,0.0,0.0,0.0,0,0,84,95,88.4,8,66,1,0,0
Daniel Amartey,18,gh GHA,CB,28-013,90,0,0,0,0,0,0,0,0,93,1,0,1,0.0,0.0,0.0,1,0,80,88,90.9,4,63,1,0,0
Timothy Castagne,27,be BEL,"RB,CB",27-029,90,0,0,0,0,1,0,1,0,87,4,2,1,0.1,0.1,0.0,4,0,69,78,88.5,3,50,2,1,1
Danny Ward,1,wls WAL,GK,29-195,90,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.0,0,0,22,24,91.7,0,9,0,0,0
